username,post_id,upvotedAt,voteWeight,isSuperVote
williamsgina,post_87,2026-04-25,3,false
danielshort,post_214,2026-04-11,2,true
zgonzalez,post_1123,2026-04-16,3,false
connie38,post_1853,2026-04-21,1,true
patriciabrewer,post_1402,2026-04-10,1,false
jamesandrews,post_1211,2026-04-12,3,true
amy70,post_1045,2026-04-23,3,false
obaker,post_1754,2026-04-16,2,true
vmiller,post_344,2026-04-07,1,false
tjames,post_453,2026-04-08,3,false
feliciaanderson,post_1728,2026-04-25,3,false
wquinn,post_1792,2026-04-08,1,false
anthonybullock,post_883,2026-04-15,3,false
kelly35,post_1839,2026-04-22,2,false
sanchezjonathan,post_934,2026-04-21,2,true
mark29,post_1164,2026-04-20,1,false
dfritz,post_118,2026-04-27,3,true
davisbrittney,post_1903,2026-04-26,3,false
arnoldbrianna,post_1832,2026-04-08,2,true
dbryan,post_43,2026-04-26,1,true
stephaniejones,post_1224,2026-04-01,2,true
christineburnett,post_1901,2026-04-02,1,true
spencejeffrey,post_828,2026-04-05,3,true
igrant,post_112,2026-04-28,3,false
wernerwilliam,post_232,2026-04-14,1,true
ymiller,post_1199,2026-04-25,1,true
devin68,post_1257,2026-04-23,1,true
thamilton,post_1925,2026-04-20,1,false
robinadams,post_329,2026-04-24,2,false
aweaver,post_682,2026-04-03,2,false
catherine41,post_849,2026-04-23,2,false
wneal,post_1411,2026-04-06,3,false
garrettjulie,post_87,2026-04-23,2,true
jody18,post_371,2026-04-15,1,true
evansnichole,post_1001,2026-04-23,3,true
christopherdavis,post_1531,2026-04-07,3,true
reillythomas,post_893,2026-04-19,1,false
anthony96,post_701,2026-04-12,1,false
hamiltonnicole,post_67,2026-04-02,2,false
jessica53,post_1641,2026-04-03,2,true
martineztammy,post_570,2026-04-14,2,true
changjohn,post_1288,2026-04-24,2,true
tylerallen,post_1641,2026-04-05,2,false
wyoung,post_998,2026-04-16,1,false
ashleyhernandez,post_1141,2026-04-01,2,false
williamprice,post_457,2026-04-12,1,false
jeffreyberger,post_630,2026-04-08,3,false
brooksjamie,post_1177,2026-04-05,3,true
denise31,post_1054,2026-04-05,2,true
zthompson,post_113,2026-04-18,3,false
christopher09,post_1398,2026-04-17,1,true
rodriguezzachary,post_655,2026-04-20,3,false
whunt,post_1784,2026-04-11,2,true
larryburns,post_1306,2026-04-10,2,true
briandickerson,post_1389,2026-04-11,2,false
walshmelinda,post_1126,2026-04-08,3,false
wmartin,post_1500,2026-04-28,3,false
donald25,post_505,2026-04-18,2,true
bradybarnett,post_670,2026-04-27,3,false
stewartjade,post_256,2026-04-07,2,false
hfuller,post_1879,2026-04-07,2,true
richardbarbara,post_305,2026-04-02,2,true
ashleyalexander,post_1896,2026-04-09,3,false
stephanie02,post_51,2026-04-17,1,true
gsanchez,post_1831,2026-04-03,1,false
jlynn,post_1958,2026-04-16,1,true
youngtimothy,post_1221,2026-04-05,3,true
kennethboyer,post_968,2026-04-26,1,false
barbara93,post_1835,2026-04-10,2,false
stephensmaria,post_783,2026-04-25,1,false
markreyes,post_150,2026-04-20,3,true
toddandrews,post_1642,2026-04-07,3,true
cortezsarah,post_1296,2026-04-06,1,true
danielgarcia,post_320,2026-04-15,3,false
david28,post_887,2026-04-24,1,false
rmorales,post_318,2026-04-01,3,false
leestephanie,post_268,2026-04-25,2,false
bholmes,post_1308,2026-04-18,1,true
whiteholly,post_573,2026-04-19,2,true
chris36,post_724,2026-04-09,1,false
bellnicholas,post_1053,2026-04-22,3,false
franklong,post_851,2026-04-13,2,true
hhenderson,post_731,2026-04-17,1,false
emorris,post_1722,2026-04-26,3,false
rjones,post_1258,2026-04-05,2,true
andrewbarnes,post_346,2026-04-09,1,false
michellerobinson,post_1927,2026-04-18,1,true
bterry,post_726,2026-04-01,1,true
weberricky,post_1383,2026-04-22,3,true
charles90,post_170,2026-04-11,2,true
shernandez,post_1662,2026-04-26,1,true
ryan93,post_1814,2026-04-08,3,false
bowmanjoseph,post_592,2026-04-05,1,false
princemargaret,post_883,2026-04-05,2,true
scott93,post_36,2026-04-17,2,false
coxronald,post_1409,2026-04-06,1,true
william66,post_1020,2026-04-19,1,false
derek04,post_1976,2026-04-20,2,false
cynthia73,post_1243,2026-04-04,3,false
raymondmichael,post_203,2026-04-20,1,true
harpermark,post_421,2026-04-08,3,true
jackgay,post_1933,2026-04-11,1,false
tmontgomery,post_1293,2026-04-20,1,true
carlospatterson,post_1931,2026-04-17,3,false
cporter,post_1975,2026-04-04,3,false
garciajose,post_1273,2026-04-22,2,true
jamesmatthew,post_853,2026-04-11,3,true
meganforbes,post_1895,2026-04-15,3,false
robertssylvia,post_1932,2026-04-27,3,true
rmiller,post_1619,2026-04-01,3,true
brandimills,post_1648,2026-04-23,2,false
santanaleah,post_943,2026-04-20,1,false
robertskristin,post_1867,2026-04-21,1,true
john34,post_320,2026-04-06,3,true
moranwhitney,post_924,2026-04-14,3,false
medinarobert,post_877,2026-04-09,2,false
chandiana,post_1012,2026-04-28,2,true
leetyler,post_674,2026-04-07,3,true
ejones,post_1110,2026-04-13,1,false
amcgrath,post_725,2026-04-11,2,false
chadburns,post_1923,2026-04-27,1,false
victor09,post_1202,2026-04-22,1,true
amber85,post_299,2026-04-10,1,false
xpoole,post_48,2026-04-24,1,true
dbarker,post_1646,2026-04-21,3,false
barbara93,post_836,2026-04-05,1,false
rhubbard,post_413,2026-04-26,1,false
sandersnicole,post_1219,2026-04-07,2,true
kellis,post_1270,2026-04-15,2,true
qcurry,post_1261,2026-04-15,3,true
apineda,post_574,2026-04-28,1,false
roberthicks,post_864,2026-04-16,1,true
jeffreycervantes,post_610,2026-04-10,2,false
vparker,post_1615,2026-04-05,1,true
lblake,post_1859,2026-04-24,3,true
cmiller,post_1358,2026-04-05,2,false
wclark,post_1316,2026-04-04,3,true
vyoung,post_425,2026-04-21,1,true
john99,post_1320,2026-04-09,3,false
hgross,post_754,2026-04-21,3,true
danielsamanda,post_389,2026-04-17,2,true
aking,post_1354,2026-04-26,3,true
jamesstewart,post_1848,2026-04-19,2,false
jacob07,post_782,2026-04-25,1,false
robinsonbriana,post_1917,2026-04-19,2,false
ucannon,post_939,2026-04-08,2,true
sharrell,post_1542,2026-04-06,1,true
fwilliams,post_1590,2026-04-21,3,true
mary04,post_1186,2026-04-10,1,false
jvega,post_617,2026-04-02,1,true
xgonzalez,post_1126,2026-04-26,3,false
lunadebbie,post_1305,2026-04-15,2,true
william30,post_1667,2026-04-17,3,true
annalynch,post_1855,2026-04-26,3,false
lynchtrevor,post_348,2026-04-14,3,false
davisbrian,post_326,2026-04-09,1,false
hwallace,post_1697,2026-04-01,3,true
kcunningham,post_485,2026-04-03,2,true
spencermaria,post_1422,2026-04-03,3,false
april34,post_156,2026-04-09,2,false
donnahall,post_870,2026-04-03,2,false
bwilliams,post_1304,2026-04-12,3,false
vsteele,post_933,2026-04-13,1,false
phillipsjonathan,post_247,2026-04-21,2,false
deborah86,post_165,2026-04-26,2,true
rodney45,post_1748,2026-04-24,2,true
rebeccajones,post_710,2026-04-10,3,true
cole20,post_802,2026-04-22,2,false
vmoody,post_1523,2026-04-27,2,true
hmoss,post_1487,2026-04-15,3,true
zwashington,post_987,2026-04-09,3,true
maria55,post_1908,2026-04-11,1,true
russellrachel,post_1243,2026-04-17,1,false
ashleyramirez,post_692,2026-04-18,2,true
dyoung,post_748,2026-04-15,1,true
thomasmark,post_1781,2026-04-01,2,false
libarra,post_604,2026-04-11,2,true
webbangela,post_819,2026-04-09,2,true
christinamelton,post_1711,2026-04-22,2,false
shane82,post_760,2026-04-04,3,false
taradominguez,post_26,2026-04-28,2,false
campbellaaron,post_892,2026-04-04,1,false
bryan60,post_1447,2026-04-10,3,false
jacobbrown,post_224,2026-04-16,3,false
jennifer21,post_1089,2026-04-08,1,false
hmoore,post_1431,2026-04-15,2,false
lauravargas,post_1071,2026-04-28,3,false
mcdonaldbradley,post_1571,2026-04-18,3,false
obrown,post_1512,2026-04-03,2,true
kcunningham,post_25,2026-04-07,2,false
porterbarbara,post_1486,2026-04-19,1,true
amy63,post_1552,2026-04-19,2,false
stephanie96,post_32,2026-04-10,3,false
sshort,post_1009,2026-04-14,1,true
duncanmichael,post_1669,2026-04-04,1,false
knightmichael,post_294,2026-04-25,3,false
joseellis,post_1042,2026-04-08,3,false
robin53,post_262,2026-04-02,1,false
ttaylor,post_722,2026-04-12,2,false
eperry,post_1678,2026-04-21,3,false
suzanne71,post_1463,2026-04-25,1,true
scott75,post_1203,2026-04-25,1,false
hsmith,post_399,2026-04-28,3,false
scott75,post_1821,2026-04-06,3,true
kstokes,post_1399,2026-04-24,1,true
bbrooks,post_786,2026-04-27,2,true
carolynbutler,post_1210,2026-04-06,1,true
sheilahernandez,post_1984,2026-04-28,2,false
watsonanthony,post_114,2026-04-24,1,false
veronica25,post_567,2026-04-14,2,false
lorraine90,post_855,2026-04-20,3,false
evega,post_633,2026-04-17,1,true
glee,post_1925,2026-04-24,2,true
jesse14,post_1710,2026-04-26,1,true
wsingleton,post_1691,2026-04-21,1,true
mcdonaldbradley,post_1742,2026-04-15,2,false
cummingsdeborah,post_514,2026-04-11,1,true
longtanner,post_1906,2026-04-27,1,true
callen,post_871,2026-04-10,1,false
michael49,post_1175,2026-04-14,1,true
thomasmark,post_898,2026-04-18,3,true
meganmarquez,post_1097,2026-04-25,2,true
christophermorrison,post_1648,2026-04-28,2,false
angelawilliams,post_1002,2026-04-13,1,false
wmora,post_195,2026-04-13,1,true
stevenbowman,post_55,2026-04-11,2,true
sotoapril,post_1474,2026-04-14,2,false
lauraellison,post_412,2026-04-16,3,false
hernandezamanda,post_1595,2026-04-20,1,true
wodonnell,post_1309,2026-04-15,3,true
lauren31,post_566,2026-04-05,1,true
fbrown,post_733,2026-04-07,1,false
abigail45,post_1096,2026-04-04,3,true
amanda04,post_1361,2026-04-06,1,true
danielrocha,post_130,2026-04-07,2,true
twright,post_926,2026-04-27,1,true
williamlittle,post_1912,2026-04-01,3,true
roberttownsend,post_490,2026-04-03,2,false
baileykendra,post_887,2026-04-18,2,true
jonesdennis,post_1097,2026-04-21,3,true
xfernandez,post_1224,2026-04-05,3,false
brad76,post_157,2026-04-01,1,true
kennethdillon,post_835,2026-04-16,3,true
robinsonjohn,post_533,2026-04-21,2,false
phillipsjoseph,post_746,2026-04-25,1,true
sara82,post_653,2026-04-19,3,false
brownjohn,post_206,2026-04-01,2,false
stephaniefields,post_1835,2026-04-27,2,true
victoria60,post_973,2026-04-10,1,true
faith62,post_513,2026-04-08,2,false
foxtaylor,post_999,2026-04-23,1,true
xcunningham,post_1691,2026-04-18,1,false
bcastaneda,post_1600,2026-04-25,2,true
jason62,post_918,2026-04-24,1,false
phillipsdarryl,post_582,2026-04-14,2,false
riveralydia,post_729,2026-04-23,3,true
todd56,post_908,2026-04-13,2,false
webbbethany,post_86,2026-04-14,3,false
valerie09,post_1438,2026-04-02,2,true
michaelmartinez,post_1239,2026-04-15,2,true
jasonsimmons,post_312,2026-04-28,3,true
riveraglenn,post_1760,2026-04-24,2,false
jlopez,post_43,2026-04-21,3,false
alyssa38,post_1591,2026-04-19,2,false
adamslarry,post_238,2026-04-28,1,true
andrewclayton,post_919,2026-04-07,3,false
andrewmendez,post_1858,2026-04-25,3,false
alexanderwhite,post_925,2026-04-17,1,true
olivia68,post_841,2026-04-03,3,false
sburgess,post_155,2026-04-01,2,false
woodslydia,post_1502,2026-04-06,1,false
fray,post_382,2026-04-21,3,false
ashleyhernandez,post_97,2026-04-05,1,false
dwilliams,post_998,2026-04-22,2,false
elizabethrogers,post_817,2026-04-04,2,true
nmartin,post_1211,2026-04-09,3,true
rebeccajones,post_1951,2026-04-18,1,true
samueladams,post_837,2026-04-23,2,true
hensondavid,post_1775,2026-04-19,1,true
tfranco,post_920,2026-04-12,3,true
kara88,post_1636,2026-04-22,2,true
millermitchell,post_1863,2026-04-04,3,true
lukepeterson,post_1329,2026-04-06,1,true
wrightrachel,post_724,2026-04-04,3,true
christina77,post_807,2026-04-16,1,true
chernandez,post_1919,2026-04-01,1,false
twright,post_1686,2026-04-28,3,true
vromero,post_331,2026-04-14,1,true
james56,post_49,2026-04-04,1,true
pgonzales,post_104,2026-04-08,1,true
williamsandre,post_79,2026-04-05,3,false
jeffrey88,post_418,2026-04-19,3,true
mshaw,post_877,2026-04-01,2,true
donald34,post_917,2026-04-11,1,true
perezrobert,post_1391,2026-04-02,1,true
bcooper,post_192,2026-04-14,3,true
tiffanybaxter,post_922,2026-04-02,1,true
randallwilliams,post_1909,2026-04-04,3,true
dustinriley,post_708,2026-04-22,3,false
jennifer67,post_419,2026-04-10,2,false
xhernandez,post_1865,2026-04-06,1,false
randycooley,post_1681,2026-04-07,1,true
colleen56,post_705,2026-04-11,3,true
ydennis,post_1250,2026-04-17,2,true
amy24,post_1252,2026-04-14,2,true
brooksvictor,post_1736,2026-04-02,1,true
tonyagreene,post_656,2026-04-22,3,true
brownpaul,post_600,2026-04-22,3,true
sanchezdesiree,post_925,2026-04-16,3,false
alexanderjimenez,post_1526,2026-04-17,1,true
lawrenceburns,post_1695,2026-04-01,1,false
shelia30,post_225,2026-04-14,1,true
kimsharon,post_82,2026-04-24,3,true
youngbrooke,post_1929,2026-04-18,2,true
michaelwhite,post_1345,2026-04-07,1,true
ccastillo,post_1861,2026-04-16,2,false
monicawilliams,post_1097,2026-04-23,1,true
bradleyrandall,post_1445,2026-04-12,2,true
grantkevin,post_950,2026-04-03,2,false
samueladams,post_251,2026-04-15,3,true
courtneysmith,post_981,2026-04-15,3,true
davismakayla,post_1730,2026-04-25,2,false
jenniferreynolds,post_1840,2026-04-25,1,false
aroberts,post_1910,2026-04-05,1,false
joseph47,post_1480,2026-04-05,3,false
harrisonheather,post_550,2026-04-04,3,true
rhubbard,post_1628,2026-04-02,1,true
yjohnson,post_1664,2026-04-11,3,false
brittany29,post_145,2026-04-25,1,true
marcussullivan,post_469,2026-04-04,3,true
timothy08,post_735,2026-04-27,2,false
marcosutton,post_1232,2026-04-08,2,true
chelsea39,post_1698,2026-04-20,3,true
tyler84,post_63,2026-04-17,3,false
michael12,post_874,2026-04-09,3,false
erinduke,post_1289,2026-04-18,3,true
watsonanthony,post_169,2026-04-20,3,true
zjames,post_1029,2026-04-15,2,false
ctucker,post_1046,2026-04-14,3,true
omoreno,post_1171,2026-04-23,2,true
frenchryan,post_1738,2026-04-25,2,true
arandall,post_871,2026-04-06,3,true
garrettsusan,post_36,2026-04-06,2,false
novakrobert,post_1373,2026-04-18,1,true
brooksalison,post_103,2026-04-10,3,true
eanderson,post_1465,2026-04-08,3,true
cookekathleen,post_1261,2026-04-25,3,false
jeffrey05,post_1135,2026-04-01,3,true
tapiamichael,post_621,2026-04-03,1,false
robertarmstrong,post_1809,2026-04-24,1,false
amberlee,post_888,2026-04-26,3,false
danielcantu,post_1039,2026-04-18,1,false
derrick49,post_1244,2026-04-24,3,false
dianapayne,post_180,2026-04-14,2,true
hinesmorgan,post_687,2026-04-13,2,true
vgreer,post_1576,2026-04-14,2,false
smartin,post_878,2026-04-10,2,true
brianmckinney,post_1049,2026-04-17,2,false
youngbrooke,post_1851,2026-04-26,1,false
ywatson,post_1396,2026-04-15,1,true
jasonsimmons,post_1431,2026-04-17,2,false
jason42,post_595,2026-04-23,2,true
jeffreymelton,post_614,2026-04-20,2,true
mccallbrittany,post_1352,2026-04-22,1,true
adurham,post_1734,2026-04-08,3,true
urodriguez,post_1429,2026-04-27,2,false
bradley93,post_1918,2026-04-08,2,false
apineda,post_1537,2026-04-02,3,true
casey40,post_1022,2026-04-13,2,false
stephen82,post_385,2026-04-28,2,false
jaredharvey,post_57,2026-04-17,1,true
hannahvillarreal,post_1516,2026-04-23,2,true
rodriguezangela,post_1449,2026-04-18,3,false
melissajackson,post_466,2026-04-08,3,false
jriddle,post_1052,2026-04-17,3,false
jordandouglas,post_1528,2026-04-14,2,false
tracygregory,post_239,2026-04-06,2,true
tyler29,post_1138,2026-04-13,3,false
katherine53,post_191,2026-04-15,3,true
omcguire,post_1078,2026-04-19,2,true
carlmiller,post_355,2026-04-03,3,false
ngrant,post_82,2026-04-13,2,true
kimsharon,post_530,2026-04-21,1,true
wwade,post_263,2026-04-12,2,false
gonzalezchristopher,post_1753,2026-04-03,1,false
jacobmoreno,post_888,2026-04-03,1,false
kristophersmith,post_551,2026-04-01,2,false
davidwilliams,post_514,2026-04-25,3,true
mharris,post_516,2026-04-04,1,false
aprilmatthews,post_1524,2026-04-07,3,true
bridgeslori,post_641,2026-04-13,1,true
ashleyporter,post_1667,2026-04-26,2,false
ojohnson,post_1575,2026-04-08,3,true
shelly05,post_1569,2026-04-09,2,true
jose13,post_1383,2026-04-22,2,true
libarra,post_429,2026-04-14,2,true
aeaton,post_1717,2026-04-01,2,false
michellesantos,post_323,2026-04-03,2,true
jasonsimmons,post_1893,2026-04-22,3,true
hernandezamanda,post_47,2026-04-12,1,true
hmurphy,post_1555,2026-04-02,1,false
vrodriguez,post_651,2026-04-24,1,true
eric98,post_1663,2026-04-16,1,true
mooremia,post_1133,2026-04-27,1,true
william66,post_1961,2026-04-08,2,false
mcculloughmatthew,post_1999,2026-04-03,1,false
ymiller,post_34,2026-04-13,1,false
ecruz,post_1276,2026-04-13,1,false
joanshelton,post_228,2026-04-17,1,true
munozcarl,post_1188,2026-04-16,1,true
christian13,post_747,2026-04-09,2,true
zdavidson,post_736,2026-04-22,1,true
brobinson,post_1640,2026-04-10,1,true
joshuadavis,post_1329,2026-04-17,3,false
andrew64,post_561,2026-04-07,3,true
chandlercarolyn,post_1779,2026-04-10,2,true
danielrocha,post_19,2026-04-19,3,true
hurstalexander,post_499,2026-04-13,3,true
kelseybaker,post_1704,2026-04-16,3,true
angela60,post_136,2026-04-19,1,true
fergusonmatthew,post_305,2026-04-03,1,true
luisrojas,post_327,2026-04-01,3,false
mhernandez,post_1246,2026-04-23,3,false
fhuffman,post_143,2026-04-10,2,true
robertparks,post_1432,2026-04-01,2,true
matthew08,post_1046,2026-04-13,1,true
vcurry,post_329,2026-04-15,1,true
portercynthia,post_956,2026-04-17,2,true
espinozajuan,post_546,2026-04-23,1,false
stephanie02,post_1968,2026-04-25,1,true
jacobmoreno,post_860,2026-04-05,3,true
karen57,post_1241,2026-04-02,1,false
vincentjames,post_338,2026-04-27,2,false
kaylafuller,post_365,2026-04-25,2,false
kbrown,post_647,2026-04-17,1,false
kathleen78,post_1873,2026-04-21,1,true
mgriffin,post_840,2026-04-09,1,true
jeff00,post_1618,2026-04-11,2,true
kathleen78,post_1548,2026-04-21,1,false
snydershawn,post_344,2026-04-17,1,true
christina45,post_1055,2026-04-19,1,false
marilyn24,post_258,2026-04-06,1,false
richardwood,post_1361,2026-04-20,1,true
moodydon,post_811,2026-04-17,3,false
donnathompson,post_736,2026-04-09,1,true
mary52,post_1058,2026-04-03,2,true
joseph07,post_1680,2026-04-15,3,false
johnsontheodore,post_1734,2026-04-19,1,true
jamesandrews,post_1321,2026-04-04,2,true
rodriguezstacy,post_403,2026-04-03,1,false
jeff81,post_268,2026-04-26,3,true
jacqueline19,post_8,2026-04-05,3,true
markalexander,post_1684,2026-04-09,2,true
vazquezkevin,post_1740,2026-04-26,2,true
jeffreyberger,post_791,2026-04-17,2,false
barnettjennifer,post_640,2026-04-04,1,false
zsmith,post_1246,2026-04-22,2,false
hmoss,post_681,2026-04-16,2,true
alison80,post_471,2026-04-07,1,false
maxwelljohn,post_1751,2026-04-14,1,false
savageraymond,post_1037,2026-04-12,1,false
derrick66,post_904,2026-04-26,3,false
campbellanna,post_128,2026-04-22,1,false
matthew08,post_1934,2026-04-12,3,true
grossbrandon,post_1927,2026-04-20,2,true
ohughes,post_211,2026-04-11,3,true
waremichael,post_852,2026-04-17,3,false
nancy88,post_114,2026-04-23,1,false
danielwatkins,post_290,2026-04-09,1,true
evansnichole,post_0,2026-04-20,1,false
richard43,post_680,2026-04-16,2,true
rebecca64,post_1620,2026-04-03,3,false
ibecker,post_359,2026-04-17,2,true
garymarsh,post_414,2026-04-14,3,false
ashleyalexander,post_1562,2026-04-27,1,true
hunthelen,post_1492,2026-04-19,2,false
patricia78,post_265,2026-04-04,1,false
wcarson,post_812,2026-04-24,2,true
arandall,post_975,2026-04-13,2,false
ochang,post_267,2026-04-24,1,false
framirez,post_54,2026-04-09,3,false
anthony86,post_1786,2026-04-12,3,true
elizabethshaw,post_1463,2026-04-12,2,false
annalynch,post_41,2026-04-27,2,false
nicolegardner,post_1918,2026-04-07,1,false
erika21,post_489,2026-04-12,3,false
watsonnicholas,post_1604,2026-04-06,1,false
iholloway,post_1902,2026-04-03,2,false
pamela42,post_25,2026-04-22,1,false
buckleyjacob,post_1375,2026-04-01,2,false
mejiavictoria,post_1813,2026-04-04,3,true
qstevens,post_887,2026-04-19,1,true
markbennett,post_624,2026-04-16,1,true
michaelcolleen,post_716,2026-04-21,2,true
williamprice,post_593,2026-04-16,1,true
douglasburgess,post_258,2026-04-25,3,true
lucaswells,post_1584,2026-04-04,1,true
gwatkins,post_600,2026-04-24,2,true
lauraortega,post_1338,2026-04-15,2,true
bryanflores,post_1624,2026-04-07,2,true
janice76,post_636,2026-04-15,3,true
ukelly,post_803,2026-04-20,1,true
hsimpson,post_794,2026-04-24,3,false
garrettjulie,post_422,2026-04-06,1,false
