username,joinDate,karmaPoints,isPremium,socialLinks
jacksongregory,2020-10-06,102454,true,https://myers-bennett.com/
lawrenceburns,2018-01-14,21242,true,https://dillon-parks.com/
gwright,2017-08-12,105556,false,http://www.miller-perry.com/
lmoore,2025-05-24,104609,false,https://neal-brooks.biz/
imccann,2026-03-27,22912,true,https://bruce.biz/
andrewbarnes,2025-08-14,149101,true,http://black.com/
gonzalezjason,2022-03-09,43739,true,http://www.pearson.biz/
qroberts,2018-02-21,75011,true,http://pacheco.biz/
randycooley,2023-06-12,88117,true,https://butler.net/
rachelmanning,2023-09-13,29214,false,https://ross.com/
joshua13,2020-05-07,121268,true,https://miller.info/
eric50,2021-11-07,87619,false,https://www.ferguson.com/
simmonsrobert,2019-10-06,119494,false,https://berg.com/
carriearias,2022-05-27,34597,false,http://edwards.org/
sarah10,2021-09-08,78670,false,http://www.perry.com/
garrettnicholas,2024-12-21,95379,false,http://johnson-sloan.com/
doylejoshua,2017-04-30,61817,false,http://wright-chan.com/
bcooper,2025-06-21,41441,true,http://olson.com/
williamsingh,2023-02-24,113408,true,https://www.arroyo.net/
marksmith,2017-03-12,3371,false,http://www.lewis-jackson.biz/
sbaxter,2018-04-27,141823,true,https://chavez-phelps.biz/
bakercheryl,2017-10-12,748,false,https://www.reed.net/
donald34,2022-12-25,62797,true,http://www.jones.com/
larryburns,2023-06-28,59669,true,http://www.wong.com/
williamlopez,2023-06-18,32316,false,https://www.payne-kirk.org/
johnathanpalmer,2017-09-21,147578,true,https://www.kim-villarreal.com/
barbaralawrence,2017-03-07,24784,false,https://anderson.com/
colleen56,2022-12-25,59684,false,http://wilkerson.com/
colesamuel,2016-09-10,99675,false,http://perez.com/
amanda43,2024-08-27,72785,false,https://www.powers.com/
wjohnson,2017-10-30,141816,false,https://kirby-rivera.com/
johnfisher,2016-09-14,98806,true,https://www.harrison.biz/
victor09,2023-04-15,7851,false,http://schmidt-flores.info/
laura46,2017-03-08,46419,true,http://clayton.com/
whunt,2023-03-30,47729,false,http://johnson.org/
patrickcarter,2016-08-25,13746,true,https://www.schaefer.com/
donald21,2019-04-22,137074,true,http://www.foster.org/
lewismatthew,2026-02-25,57910,true,http://bailey-patrick.biz/
yperez,2020-04-02,115993,true,http://www.hull-abbott.biz/
pwatkins,2025-11-01,123402,false,https://jones.com/
matthewrhodes,2021-10-22,123029,false,http://www.chambers-rice.com/
leachevan,2018-04-20,65799,false,http://www.tran.com/
millerjustin,2019-09-15,4545,true,https://mccann.biz/
jodi80,2024-07-21,70335,false,http://atkinson-nelson.biz/
orowe,2025-06-24,109559,false,http://www.hill.com/
stevenskenneth,2020-08-03,76017,false,https://www.pugh-ward.info/
jasonshields,2025-01-25,39671,true,http://porter.com/
richardcox,2019-03-21,57143,true,http://www.marsh.com/
jonathanschwartz,2016-05-26,62092,true,https://www.ward-gordon.com/
jeffreygamble,2016-09-23,46558,true,https://lewis.com/
juliefleming,2023-06-20,125667,false,http://phillips.net/
maria55,2020-06-06,80747,false,http://www.johnston-harris.org/
qmckinney,2021-02-06,107205,false,https://le-harris.org/
pamela41,2018-08-17,30145,true,https://www.rodriguez.info/
stevenfuller,2018-06-02,118394,true,https://mcclure.com/
thomas47,2017-07-19,80854,false,http://fernandez.biz/
waremichael,2021-06-05,86242,true,http://www.jenkins.com/
ksmith,2020-11-22,111048,true,https://nguyen-wilson.com/
jacksonsteven,2025-06-22,97533,true,http://www.wilson.net/
ellislisa,2019-01-21,116126,true,http://www.ferguson-ewing.com/
ericmurphy,2019-03-03,122515,false,http://www.blair-mcconnell.biz/
gjohnson,2024-10-12,29408,false,https://roberson.biz/
christopher51,2022-03-31,27943,true,https://brown.info/
lowejoel,2023-01-17,82651,false,http://www.french-gonzalez.com/
jillianjohnson,2016-08-28,135875,false,https://price.com/
taylorzachary,2017-02-25,63982,true,https://www.west.com/
michael30,2018-03-09,27970,true,http://www.schmidt.com/
josephodonnell,2020-03-13,119375,true,http://www.moore.com/
brownelizabeth,2024-05-06,46584,true,http://estrada.com/
qturner,2018-07-11,126183,false,https://www.moon-swanson.org/
jeffrey54,2025-10-09,67838,false,http://cox.com/
xfuller,2021-06-17,104340,false,https://burns.biz/
whiteholly,2018-06-24,143103,true,http://thompson.com/
rebeccajones,2025-08-04,17975,false,http://price.org/
jeffreymorgan,2022-11-05,47448,false,http://www.reynolds.com/
nshelton,2020-06-12,141569,true,http://thompson.com/
pwright,2022-03-25,51107,true,http://burnett.biz/
benjamin90,2026-03-03,92094,false,http://trevino.com/
ysmith,2024-12-18,51221,true,https://thompson.com/
ideleon,2023-05-17,54021,true,https://www.nash-hawkins.com/
dorseydavid,2025-10-09,22805,true,https://www.avila-palmer.biz/
christophermiller,2024-09-30,133957,false,http://www.garcia.com/
hgarner,2023-06-20,82222,false,http://www.gonzales.biz/
framirez,2022-09-02,138487,false,http://www.allen-mejia.com/
amora,2019-03-04,43799,false,https://www.smith.com/
kristina37,2023-09-23,109919,true,https://lee.com/
joe25,2025-08-16,86731,false,http://www.ramsey.com/
ralph12,2020-05-23,45325,true,https://smith-romero.com/
burtonryan,2019-01-14,103869,false,http://www.hill-hernandez.biz/
robinadams,2018-05-10,125100,false,http://price.net/
ccantrell,2017-06-19,121997,false,https://www.smith-arroyo.com/
cindyarellano,2018-04-23,137099,true,https://wilson-doyle.com/
bestsamantha,2025-09-25,86384,false,https://phillips.com/
andrewhernandez,2019-02-03,16879,true,http://www.martin.info/
matthewrogers,2019-01-19,67493,true,https://www.jensen.com/
chenkylie,2018-06-03,94068,true,http://shields.com/
garyjohnson,2021-03-29,103030,false,https://miller-hubbard.org/
charris,2024-01-04,116109,true,https://www.barrett.com/
chall,2017-07-15,9625,true,https://www.giles.net/
lynn19,2016-10-23,145529,true,http://morris-burns.org/
eshaw,2018-06-09,23948,false,https://pugh-jones.org/
rebekah84,2017-01-07,89619,true,http://smith-valdez.net/
maxwell97,2019-11-10,149494,true,https://www.brown.com/
mchristensen,2023-05-17,126764,true,http://martinez.net/
fjohnson,2022-02-25,128206,true,http://www.thomas.com/
markmiller,2017-11-02,78691,true,https://www.white-peck.com/
bethmason,2020-01-19,88558,false,https://www.butler.org/
rubiodalton,2022-04-19,5017,false,http://www.robinson-fitzpatrick.info/
emily78,2020-02-23,46854,true,http://dixon.com/
yblankenship,2017-07-21,36422,true,https://adams.info/
dchen,2021-02-18,132439,false,https://www.marshall.com/
xcarr,2024-03-16,18743,true,https://medina.com/
wsingleton,2022-11-13,30469,true,https://www.peterson-bryant.com/
hansonjoseph,2025-01-09,93281,false,http://www.flores.net/
mbowen,2019-10-31,315,false,https://hill.com/
bnichols,2023-07-09,110168,false,https://fowler.net/
randerson,2025-09-27,97463,false,http://nielsen-carter.com/
sfoster,2023-08-10,104511,true,http://flores.com/
sharrell,2018-07-08,127992,true,https://santiago.com/
johnsondavid,2023-08-16,40742,true,https://washington.biz/
taylor35,2023-08-27,117506,false,https://www.washington.org/
ywalker,2023-11-14,37191,true,http://www.garza.com/
melissa72,2023-01-07,23582,false,https://www.contreras.info/
sharon87,2021-07-22,31438,true,http://www.hansen.biz/
kerrylynn,2021-10-30,57744,true,https://www.alexander-oconnor.net/
cassandra10,2023-08-06,36356,false,https://www.conner-chavez.com/
thompsonstephanie,2017-08-30,55628,false,http://www.dennis.com/
xmclaughlin,2019-12-11,136986,false,https://lewis.com/
aaron85,2025-06-20,124960,false,http://moreno-tucker.biz/
samuelperry,2016-05-12,6399,true,http://mcmillan.biz/
kevinfisher,2020-12-10,4648,true,https://johnson.com/
millermaurice,2017-02-23,96968,true,http://moreno.com/
juanwilliams,2022-12-21,36489,true,http://www.marsh.com/
briansnyder,2021-03-30,58598,false,https://www.dorsey.net/
kimberlygross,2026-03-25,110285,false,https://www.johnson.com/
afrost,2019-03-11,68066,true,https://www.clements.com/
mark29,2021-10-27,93730,false,https://www.wright.com/
laurenhodges,2021-03-29,62510,true,https://www.daniels-mitchell.biz/
tarareynolds,2020-02-01,149778,false,https://www.harvey.net/
michaeldavis,2026-03-15,114968,false,http://www.rivas.com/
smiththomas,2025-10-31,38937,false,https://sellers.com/
amandasmith,2017-06-26,81754,false,https://powers.biz/
erica09,2017-11-21,21384,false,http://miller.net/
phillipsdarryl,2016-09-29,66684,false,http://howard.biz/
yguerrero,2019-01-22,103555,true,http://jimenez-johnson.com/
feliciaanderson,2016-10-24,94581,true,http://www.hayes-reed.com/
hunterbrian,2017-04-19,59606,true,http://www.doyle.com/
shannonjones,2020-09-29,104042,true,https://www.sims.com/
charlotte04,2019-03-16,75732,true,http://thomas.com/
kgates,2017-08-13,87151,true,https://brandt.org/
joseph08,2023-02-13,72217,false,http://hernandez.info/
kurtnelson,2022-03-07,128445,true,https://www.jones.net/
mooremariah,2023-03-04,96409,true,http://howard.com/
christopher89,2021-10-01,73985,false,http://www.curry-hamilton.com/
graypatrick,2025-09-17,97087,true,https://conley.com/
gomezsamantha,2022-01-29,83694,true,https://hansen.com/
lutzeddie,2023-11-13,143348,false,https://park.net/
shane49,2023-11-29,123680,true,http://www.cox.com/
boydholly,2020-02-12,123041,false,https://www.bowen-baker.com/
gardnerscott,2024-08-07,60788,true,https://www.cook-rivas.info/
jason62,2022-04-12,97605,true,http://luna.com/
julia72,2024-04-07,80398,true,http://edwards-lee.com/
mreyes,2021-08-14,78782,true,https://fowler.org/
keiththompson,2018-01-07,17454,true,https://howell.com/
gary55,2025-01-19,35327,true,http://www.park.net/
kerryhernandez,2016-12-16,1328,true,http://guzman-jones.com/
walkerjamie,2021-12-26,56710,false,https://www.mcguire.com/
peter56,2017-12-17,51451,true,http://www.jackson.net/
kfields,2018-09-28,40926,true,https://murphy.info/
mercerpatrick,2023-05-27,58642,false,http://www.haynes.com/
nielsenmelissa,2018-02-20,96935,true,https://www.turner-valencia.com/
jasondavis,2025-05-05,6870,false,https://www.hall-hammond.com/
johnsontheodore,2017-08-28,21655,true,http://www.tate.net/
ijackson,2024-08-15,82380,false,https://harris.biz/
kevinharvey,2026-03-22,44922,false,http://www.turner.com/
cruzsteven,2018-10-21,1334,false,http://www.garrison-norris.com/
paulschwartz,2022-02-25,15750,false,https://www.bennett.info/
wcooke,2021-09-25,112084,true,https://curtis.com/
haysamanda,2018-07-31,103780,false,https://www.moore.com/
torressophia,2023-12-22,130885,true,https://white.net/
julie16,2018-12-07,56913,true,http://www.ross.biz/
phelpscolleen,2025-04-21,76348,false,https://www.phillips-walker.biz/
davidmoore,2019-09-14,66291,true,http://www.nguyen.com/
catherine32,2022-03-27,65606,true,https://smith-mccormick.org/
madison37,2022-03-26,48600,true,https://yu.biz/
michelle97,2026-04-15,8576,false,http://www.gray-stone.com/
reneepope,2020-02-27,112861,false,https://www.wilson.com/
jay90,2022-11-10,35443,true,http://www.carter-powell.biz/
kimberly89,2018-04-25,45573,false,https://mcdonald.info/
hwoodward,2019-03-08,31285,true,http://mitchell.com/
rodney45,2016-06-24,139900,false,http://johnson.org/
gward,2026-02-21,32499,false,http://www.kennedy.info/
mccannrobert,2021-08-18,72230,true,https://www.palmer-mclaughlin.biz/
latasha66,2018-08-21,522,false,https://miller.info/
schultzjoshua,2023-07-28,143748,true,https://hale.com/
fwise,2024-01-26,50096,true,https://hicks-hawkins.com/
sconner,2020-02-14,11678,true,http://gordon.com/
justin79,2019-12-06,107439,false,http://gilbert.com/
wheelerdonald,2017-05-17,115222,false,https://www.contreras.com/
moonronald,2022-03-31,123892,true,https://howe.com/
fwilliams,2018-02-10,148559,false,http://www.hanna-wells.info/
haleywilson,2020-10-20,75741,false,http://www.irwin-hammond.com/
catherine92,2021-03-21,75697,false,https://www.jones-nichols.com/
bushbob,2020-11-28,15849,true,http://ali.org/
trujilloadam,2022-04-20,124766,true,https://www.pearson.com/
johnhorton,2024-06-02,25731,false,https://www.campbell.com/
deborah86,2021-11-08,132267,false,https://www.murphy.com/
xshort,2017-06-25,106280,false,https://www.watts.biz/
bochoa,2023-08-02,99177,true,https://www.thornton-carlson.com/
amanda39,2025-01-23,35745,true,https://www.hudson.com/
knightmartin,2025-01-15,45534,true,http://www.garcia.org/
xhansen,2018-11-07,33219,false,https://burnett.com/
nicholascabrera,2021-01-05,56864,false,https://www.bell.com/
plucas,2020-09-04,87328,true,https://www.reeves.com/
watsonnicholas,2023-07-03,109415,true,https://www.pollard.com/
jessicahoward,2023-01-23,105363,true,http://www.long.info/
scott75,2024-02-04,37051,false,https://johnson-smith.com/
patriciamartinez,2020-11-10,129388,true,http://www.torres-anderson.org/
gprice,2016-06-14,44184,false,http://boyd.net/
bernardwilliams,2023-02-19,107497,true,http://fisher-ingram.info/
paul41,2021-01-10,60084,true,https://www.gomez-ortega.com/
millerclaudia,2021-04-18,40036,false,https://www.arroyo.com/
acoleman,2021-01-03,78510,false,http://www.conley.com/
dawncameron,2025-02-01,38429,false,http://www.walker.org/
marysims,2018-02-10,60050,false,http://ortiz.com/
ralphcortez,2018-02-04,76197,true,http://www.freeman-bell.biz/
micheleunderwood,2020-10-20,65747,false,https://www.morales-watson.org/
farrelljessica,2024-03-19,104402,true,http://www.wood.info/
dbarnett,2018-04-06,129396,false,http://www.morrow.com/
john42,2016-11-04,70499,false,https://www.webster-chen.com/
wmorales,2020-08-26,28396,false,http://www.walker.org/
vpowell,2017-04-25,7354,true,https://www.maynard.com/
juanscott,2020-07-27,120933,false,https://martinez.info/
timothy81,2025-03-24,45579,false,https://www.bradford.org/
qolson,2025-02-25,6046,false,http://kent.com/
henryanna,2018-07-13,46268,true,http://becker-bond.com/
kathleengonzalez,2019-09-18,108317,false,http://www.taylor.info/
roger23,2025-09-11,32180,true,https://roberson-martin.com/
laurawilliams,2020-03-12,135683,false,http://www.reeves.com/
stevenrandall,2025-02-19,144914,false,http://www.hernandez.biz/
heatherirwin,2024-07-02,117683,false,http://maxwell.com/
wrightrobert,2021-08-13,54272,true,https://gomez-smith.com/
brian88,2022-04-15,24087,false,https://www.hunt-frederick.net/
thomascunningham,2023-12-30,82007,false,https://www.lawson.net/
melissamartin,2024-01-02,66315,true,http://www.moore-jackson.org/
ashort,2024-06-17,108223,true,https://www.everett-mays.net/
sarahharris,2024-01-26,133601,true,http://www.smith.com/
kirkalexis,2018-04-05,39209,true,https://hansen-rollins.com/
christopher86,2025-09-27,91096,false,https://www.riley-bailey.com/
keithmills,2016-11-02,15526,true,http://clay.biz/
ejones,2021-10-17,63605,true,https://stevens.com/
ashleyjefferson,2020-07-07,12840,false,https://duncan-hayes.net/
brianmckinney,2025-12-16,132596,true,http://hammond.com/
uvaldez,2019-10-05,52664,true,https://www.jones.biz/
laceyday,2017-05-03,38469,false,https://guerrero.info/
phillipsjoseph,2022-07-13,95537,false,https://brown-david.com/
samuelchavez,2024-07-15,33246,false,http://baker.net/
shawn21,2023-01-03,125375,false,https://jimenez-holmes.info/
ecrane,2024-12-28,22079,true,https://www.carroll.com/
omartin,2025-09-10,111910,true,https://www.brooks.com/
olsenchristina,2019-08-31,13332,true,https://franklin-parrish.com/
alisondiaz,2025-10-26,65308,false,http://www.randall-cain.org/
samantha21,2022-03-14,77383,true,http://www.rose-cohen.info/
youngbrooke,2019-02-14,114720,true,http://herrera.com/
jameslewis,2018-11-01,132218,true,http://johnson.com/
fcook,2017-05-17,68470,true,https://www.hudson.com/
glee,2019-12-24,122527,true,http://hampton-osborne.org/
mccartylori,2021-06-19,129013,true,http://www.wu.biz/
amy68,2017-02-03,68633,false,https://weber-sutton.com/
weberricky,2019-11-27,145086,true,http://www.savage.biz/
michaelrobinson,2017-09-02,32333,true,https://www.stout.biz/
sanchezmichelle,2016-08-15,122116,true,http://gonzalez.biz/
davisgeorge,2021-03-25,12663,true,http://wilson-murphy.com/
devin68,2023-02-08,102119,false,http://www.cruz.net/
ewingjohn,2025-03-08,65717,true,https://bullock-caldwell.net/
carol43,2023-03-07,131440,true,https://powers-little.info/
fergusonsarah,2017-10-29,123882,true,https://stewart.com/
afowler,2022-04-30,7268,false,http://haynes.com/
michael70,2022-07-19,79865,true,http://scott.com/
thompsonanna,2023-08-18,97548,true,https://www.lawson.com/
sarahrose,2016-06-14,145702,true,https://pratt.biz/
chadburns,2016-05-11,117252,false,http://allen-perkins.com/
lutzmary,2017-08-26,88753,false,https://www.craig-wilson.com/
johnsonrobert,2020-05-05,62080,false,https://www.gonzalez.com/
roberttownsend,2021-03-05,128749,true,https://bell.com/
elizabethbrooks,2025-12-16,33860,false,https://thompson-ramos.com/
april82,2018-12-22,135352,false,https://schneider-medina.com/
gravesjohn,2016-06-06,10802,true,http://www.martin-richards.com/
samueladams,2023-01-04,140802,true,https://www.welch.org/
ebuckley,2025-11-29,131196,false,http://www.gonzalez.com/
deanmichael,2024-07-27,62914,false,http://www.sherman.com/
nmartin,2020-11-11,19750,false,http://www.davis-morales.com/
dbryan,2018-01-16,33947,true,http://price-mcdaniel.com/
unelson,2021-01-02,94897,true,http://garcia.com/
simpsonmatthew,2020-04-30,111705,true,http://www.wagner.com/
chapmantammy,2021-11-18,83759,true,https://www.benjamin.info/
